"","Creek","Date","WY","ppt","t_max","t_min","t_avg","vpd_min","vpd_max"
"266","EF NF American",2022-02-01,2022,20.1933994,12.2467995,1.5232999,6.8849998,3.9771996,11.6619997
"267","EF NF American",2022-03-01,2022,47.3992996,13.2037992,2.5865998,7.8950996,2.2035,10.2234001
"268","EF NF American",2022-04-01,2022,231.8257904,13.3283997,2.1408999,7.7345996,1.8877999,10.7105999
"269","EF NF American",2022-05-01,2022,24.2738991,17.7059002,5.7774,11.7416,4.0337,15.2284994
"270","EF NF American",2022-06-01,2022,53.860199,23.7395992,11.8004999,17.7700005,7.3484993,22.4923992
"271","EF NF American",2022-07-01,2022,0,28.6708984,16.4676991,22.5691986,10.7389002,30.3586998
"272","EF NF American",2022-08-01,2022,2.5829999,29.4312992,17.7957001,23.6133995,11.6503992,31.3683987
"273","EF NF American",2022-09-01,2022,47.6639977,25.5964985,15.8336992,20.7150002,10.7739,26.9152985
"274","EF NF American",2022-10-01,2023,0.8937,22.1814995,12.0523996,17.1168995,8.5806999,21.7978992
"275","EF NF American",2022-11-01,2023,146.3264923,9.7614002,1.5333999,5.6473999,2.7804999,8.3719997
"276","EF NF American",2022-12-01,2023,585.4429932,7.0869999,0.2932,3.6899998,1.0939,5.0983
"277","EF NF American",2023-01-01,2023,545.0545044,6.0331998,-1.3961999,2.3183999,0.9317999,5.2760997
"278","EF NF American",2023-02-01,2023,182.5470886,7.3645997,-1.5977,2.8834,2.0197999,7.4140997
"279","EF NF American",2023-03-01,2023,563.9450684,4.5567999,-2.5583,0.9992,0.4078,4.0064998
"280","EF NF American",2023-04-01,2023,44.4104004,13.4202995,2.0772998,7.7486997,2.3086998,10.9236002
"281","EF NF American",2023-05-01,2023,65.063797,17.2076988,6.4215999,11.8146,2.8443,13.3822994
"282","EF NF American",2023-06-01,2023,23.6882,21.0897999,8.7538996,14.9217997,3.0024998,15.7791996
"283","EF NF American",2023-07-01,2023,0,29.4112988,17.2912998,23.3512001,12.1300001,32.6720009
"284","EF NF American",2023-08-01,2023,18.6063995,27.0548,14.1777992,20.6161995,7.2361999,25.9172001
"285","EF NF American",2023-09-01,2023,17.8638992,21.4020996,11.3333998,16.3676987,3.8657,16.3155994
"286","EF NF American",2023-10-01,2024,49.3888969,18.3153,8.6339998,13.4745998,4.6868997,14.9883995
"287","EF NF American",2023-11-01,2024,116.7995987,12.6810999,4.2644,8.4727001,3.0674999,9.8978996
"288","EF NF American",2023-12-01,2024,162.7025909,9.9406996,2.9607,6.4505997,1.9085,7.1743999
"289","EF NF American",2024-01-01,2024,289.9552002,7.1802998,0.2263,3.7031999,0.887,5.2620001
"290","EF NF American",2024-02-01,2024,322.3997803,6.1002998,-0.4546,2.8227999,0.5489,4.2254
"291","EF NF American",2024-03-01,2024,317.2384949,7.0959997,-0.0927,3.5016499,0.8746,5.1620998
"292","EF NF American",2024-04-01,2024,73.0922012,13.4742994,2.368,7.9211497,1.4835,9.6870995
"293","EF NF American",2024-05-01,2024,63.9238968,18.6148987,7.5046,13.0597496,4.3178997,15.0841999
"294","EF NF American",2024-06-01,2024,0,25.5005989,12.9854994,19.2430496,6.6809998,23.9067001
"295","EF NF American",2024-07-01,2024,0,30.7896996,17.4415989,24.1156502,12.0202999,35.3572998
"296","EF NF American",2024-08-01,2024,20.4556999,26.2946987,14.1086998,20.2016983,7.7013998,26.0181999
"297","Fulda",2000-01-01,2000,478.6390076,6.0970001,-1.0880001,2.5040002,0.775,4.4720001
"298","Fulda",2000-02-01,2000,622.3569946,6.04,-1.261,2.3890002,0.49,4.0760002
"299","Fulda",2000-03-01,2000,139.4290009,9.6029997,-0.356,4.6230001,1.27,7.6129999
"300","Fulda",2000-04-01,2000,99.637001,13.5170002,3.1800001,8.3480005,2.2750001,10.3979998
"301","Fulda",2000-05-01,2000,104.9140015,16.8439999,6.1180005,11.4810009,2.8440001,13.1160002
"302","Fulda",2000-06-01,2000,20.0410004,23.7840004,12.2720003,18.0280018,6.6539998,21.0939999
"303","Fulda",2000-07-01,2000,0,24.0489998,12.7550011,18.4020004,7.388,22.1459999
"304","Fulda",2000-08-01,2000,0,26.3309994,15.1520004,20.7410011,10.6850004,27.1889992
"305","Fulda",2000-09-01,2000,43.2330017,21.5799999,10.0710001,15.8250008,5.7290001,18.9489994
"306","Fulda",2000-10-01,2001,147.6150055,16.0410004,5.8740001,10.9570007,3.694,13.6370001
"307","Fulda",2000-11-01,2001,39.7560005,9.2849998,-0.791,4.2460003,1.706,8.3739996
"308","Fulda",2000-12-01,2001,102.8669968,10.1420002,2.2460001,6.1940002,3.1500001,9.3640003
"309","Fulda",2001-01-01,2001,157.1750031,7.5809999,-1.013,3.2830002,2.6630001,8.1409998
"310","Fulda",2001-02-01,2001,270.9349976,4.9130001,-3.0380001,0.937,1.0039999,5.1599998
"311","Fulda",2001-03-01,2001,114.4150009,11.8199997,2.079,6.9490004,1.567,9.1370001
"312","Fulda",2001-04-01,2001,158.5319977,9.9209995,-0.02,4.9500003,1.428,8.4919996
"313","Fulda",2001-05-01,2001,10.6700001,22.7579994,10.3310003,16.5440006,6.9780002,21.7560005
"314","Fulda",2001-06-01,2001,8.9870005,22.8549995,10.9960003,16.9250011,7.0029998,21.5879993
"315","Fulda",2001-07-01,2001,0,25.7479992,14.3900003,20.0680008,8.5349998,25.0419998
"316","Fulda",2001-08-01,2001,0,27.4619999,15.5710011,21.5160007,10.9130001,29.6539993
"317","Fulda",2001-09-01,2001,17.677,24.8990002,11.7880001,18.3430004,6.8439999,24.1499996
"318","Fulda",2001-10-01,2002,48.3810005,20.7469997,8.6350002,14.6900005,6.7729998,19.7320004
"319","Fulda",2001-11-01,2002,300.0570068,10.5500002,2.4200001,6.4850001,1.834,7.8260002
"320","Fulda",2001-12-01,2002,537.0280151,4.6440001,-2.2570002,1.1930001,0.507,4.0760002
"321","Fulda",2002-01-01,2002,180.2510071,6.434,-3.2830002,1.575,1.391,6.994
"322","Fulda",2002-02-01,2002,141.3990021,10.2580004,0.469,5.3630004,2.4660001,9.3290005
"323","Fulda",2002-03-01,2002,264.2019958,8.7189999,-1.5650001,3.5760002,1.906,8.3459997
"324","Fulda",2002-04-01,2002,95.7679977,13.0319996,2.9640002,7.9970002,1.739,9.8100004
"325","Fulda",2002-05-01,2002,63.2470016,16.1930008,5.2490001,10.7210007,3.1719999,12.7650003
"326","Fulda",2002-06-01,2002,0,23.4820004,11.835001,17.6580009,6.8249998,20.8290005
"327","Fulda",2002-07-01,2002,0,28.0680008,16.323,22.1950016,10.3660002,28.2140007
"328","Fulda",2002-08-01,2002,0,26.8279991,14.8430004,20.835001,10.0229998,27.066
"329","Fulda",2002-09-01,2002,0.805,24.3710003,12.1800003,18.2750015,8.5609999,24.1970005
"330","Fulda",2002-10-01,2003,0,18.6529999,6.0000005,12.3260002,4.5139999,16.507
"331","Fulda",2002-11-01,2003,263.1040039,13.3129997,3.8580003,8.585,3.8199999,11.1210003
"332","Fulda",2002-12-01,2003,582.3870239,5.2090001,-1.473,1.868,0.901,4.4089999
"333","Fulda",2003-01-01,2003,185.8209991,10.9029999,2.6600001,6.7810001,2.3410001,9.0340004
"334","Fulda",2003-02-01,2003,108.5390015,8.0959997,-1.258,3.4180002,1.395,7.0580001
"335","Fulda",2003-03-01,2003,212.7039948,9.2889996,0.059,4.6730003,1.089,7.0640001
"336","Fulda",2003-04-01,2003,383.1239929,6.2449999,-1.386,2.4290001,0.522,4.5050001
"337","Fulda",2003-05-01,2003,82.875,16.493,6.0960002,11.2940006,3.658,14.2329998
"338","Fulda",2003-06-01,2003,0,23.927,12.5270004,18.2270012,6.1030002,21.4750004
"339","Fulda",2003-07-01,2003,0,28.4130001,17.0230007,22.7180004,10.9940004,29.2380009
"340","Fulda",2003-08-01,2003,40.8479996,24.5510006,14.1000004,19.3250008,6.4640002,21.059
"341","Fulda",2003-09-01,2003,5.6259999,25.8649998,14.3900003,20.1270008,10.0970001,28.3780003
"342","Fulda",2003-10-01,2004,5.3569999,22.3640003,10.6370001,16.5,7.9959998,21.9899998
"343","Fulda",2003-11-01,2004,146.2230072,7.2449999,-0.6440001,3.3000002,1.331,6.3119998
"344","Fulda",2003-12-01,2004,542.3449707,5.2930002,-1.4120001,1.9400001,0.883,4.7729998
"345","Fulda",2004-01-01,2004,187.1430054,6.6220002,-1.381,2.6200001,1.257,6.0650001
"346","Fulda",2004-02-01,2004,378.5580139,4.802,-2.9360001,0.932,0.587,4.4450002
"347","Fulda",2004-03-01,2004,47.0709991,14.9899998,4.27,9.6290007,3.3,13.2609997
"348","Fulda",2004-04-01,2004,55.8880005,13.9359999,3.0790002,8.507,2.983,11.4610004
"349","Fulda",2004-05-01,2004,33.6220016,17.1270008,5.8630004,11.4950008,3.1129999,13.3129997
"350","Fulda",2004-06-01,2004,0.722,23.1669998,11.8520002,17.5090008,6.4359999,20.5909996
"351","Fulda",2004-07-01,2004,0,26.4249992,15.2790003,20.8510017,8.8789997,25.7159996
"352","Fulda",2004-08-01,2004,0,26.2950001,14.7060003,20.5000019,10.0430002,27.2870007
"353","Fulda",2004-09-01,2004,10.7939997,23.2290001,11.2300005,17.2290001,8.3540001,24.0039997
"354","Fulda",2004-10-01,2005,210.4190063,14.8479996,5.5860004,10.217001,3.8510001,12.9770002
"355","Fulda",2004-11-01,2005,106.3909988,9.4300003,0.349,4.8890004,1.84,8.0620003
"356","Fulda",2004-12-01,2005,298.7090149,8.3369999,0.465,4.4000001,2.777,8.1809998
"357","Fulda",2005-01-01,2005,292.0369873,6.6760001,-0.418,3.1290002,2.0910001,6.7030001
"358","Fulda",2005-02-01,2005,144.6499939,8.1149998,0.135,4.1240001,1.095,6.1810002
"359","Fulda",2005-03-01,2005,360.4089966,9.698,0.712,5.2040005,2.0150001,8.3920002
"360","Fulda",2005-04-01,2005,139.3300018,10.6059999,0.196,5.4000001,0.909,8.0819998
"361","Fulda",2005-05-01,2005,293.1480103,14.8800001,5.2170005,10.0480003,2.0380001,10.5679998
"362","Fulda",2005-06-01,2005,98.8320007,18.1459999,7.5330005,12.8390007,3.05,13.2950001
"363","Fulda",2005-07-01,2005,0,27.8999996,17.1380005,22.519001,9.2700005,27.0919991
"364","Fulda",2005-08-01,2005,0,27.0720005,15.828001,21.4500008,10.5930004,27.7189999
"365","Fulda",2005-09-01,2005,12.0539999,21.3190002,9.5650005,15.4420004,5.8470001,19.4090004
"366","Fulda",2005-10-01,2006,59.4230003,16.7789993,6.3110003,11.5440006,3.336,13.6999998
"367","Fulda",2005-11-01,2006,167.4490051,12.0979996,4.105,8.1010008,3.21,10.198
"368","Fulda",2005-12-01,2006,832.2329712,8.3800001,0.6850001,4.5320001,1.145,6.0580001
"369","Fulda",2006-01-01,2006,376.8959961,6.0009999,-1.6850001,2.1570001,0.81,5.2389998
"370","Fulda",2006-02-01,2006,240.1439972,10.0190001,0.324,5.1710005,2.9189999,9.724
"371","Fulda",2006-03-01,2006,489.0270081,3.007,-4.1720004,-0.582,0.236,3.6329999
"372","Fulda",2006-04-01,2006,476.901001,9.6859999,1.072,5.3780003,0.869,6.5809999
"373","Fulda",2006-05-01,2006,50.1310005,18.6210003,7.8240004,13.2220011,3.789,15.4899998
"374","Fulda",2006-06-01,2006,2.1010001,24.3649998,13.0690002,18.717001,7.1240001,23.0790005
"375","Fulda",2006-07-01,2006,0.583,28.5970001,17.3010006,22.9490013,11.7040005,30.7789993
"376","Fulda",2006-08-01,2006,0,25.7770004,14.2650003,20.0210018,9.4429998,25.7590008
"377","Fulda",2006-09-01,2006,0.397,24.2840004,12.1210003,18.2020016,9.5740004,25.4659996
"378","Fulda",2006-10-01,2007,22.2609997,17.1580009,6.5990005,11.8780003,4.5349998,14.7089996
"379","Fulda",2006-11-01,2007,203.6549988,9.8760004,2.0840001,5.9800005,1.518,7.5110002
"380","Fulda",2006-12-01,2007,254.9669952,8.4289999,0.193,4.3100004,2.4779999,7.96
"381","Fulda",2007-01-01,2007,71.8580017,8.7939997,-1.557,3.6180003,2.8800001,9.3030005
"382","Fulda",2007-02-01,2007,465.7619934,7.7930002,-0.174,3.8090003,1.577,6.5640001
"383","Fulda",2007-03-01,2007,48.7910004,13.5389996,2.8900001,8.2140007,2.8340001,11.948
"384","Fulda",2007-04-01,2007,134.9900055,13.3500004,2.8110001,8.0799999,2.418,10.9720001
"385","Fulda",2007-05-01,2007,51.7610016,19.6760006,7.9990005,13.8370008,5.5229998,18.3029995
"386","Fulda",2007-06-01,2007,24.5540009,22.9729996,11.4420004,17.2070007,6.585,21.1700001
"387","Fulda",2007-07-01,2007,0,26.9190006,15.8450012,21.3820019,9.7629995,27.0340004
"388","Fulda",2007-08-01,2007,0,27.1210003,15.5550003,21.3380013,10.9899998,29.0170002
"389","Fulda",2007-09-01,2007,39.1080017,21.6569996,9.9790001,15.8170004,5.9130001,20.6879997
"390","Fulda",2007-10-01,2008,141.1210022,15.0389996,5.2380004,10.1380005,2.9530001,11.6619997
"391","Fulda",2007-11-01,2008,53.637001,14.3590002,5.4120002,9.8850002,4.3060002,12.9849997
"392","Fulda",2007-12-01,2008,285.07901,5.303,-2.7460001,1.2780001,0.999,5.1900001
"393","Fulda",2008-01-01,2008,379.6650085,4.9200001,-2.4310002,1.2440001,1.6619999,6.1799998
"394","Fulda",2008-02-01,2008,255.8950043,8.1890001,-0.8200001,3.6840003,1.95,7.796
"395","Fulda",2008-03-01,2008,81.2910004,10.158,0.301,5.2290001,1.6670001,8.8760004
"396","Fulda",2008-04-01,2008,25.1720009,12.3100004,1.059,6.6840005,2.5599999,11.1499996
"397","Fulda",2008-05-01,2008,39.6339989,17.5550003,6.5130005,12.0340004,3.799,15.4429998
"398","Fulda",2008-06-01,2008,0,23.7970009,11.2790003,17.5380001,7.9450002,24.5569992
"399","Fulda",2008-07-01,2008,0,27.9979992,16.4300003,22.2130013,10.9359999,30.4139996
"400","Fulda",2008-08-01,2008,0,28.3780003,16.2840004,22.3310013,11.5,31.691
"401","Fulda",2008-09-01,2008,0,25.7159996,13.4160004,19.5650005,10.9700003,28.3129997
"402","Fulda",2008-10-01,2009,62.7929993,18.9799995,8.6000004,13.7890005,7.1680002,18.3500004
"403","Fulda",2008-11-01,2009,187.9819946,13.5749998,5.3070002,9.4400005,3.49,10.823
"404","Fulda",2008-12-01,2009,244.371994,7.2729998,-0.9020001,3.1850002,2.2509999,7.7140002
"405","Fulda",2009-01-01,2009,136.371994,11.7220001,2.0090001,6.8650002,3.8069999,11.118
"406","Fulda",2009-02-01,2009,401.5400085,6.3319998,-1.126,2.6020002,1.545,6.1900001
"407","Fulda",2009-03-01,2009,270.0610046,8.7930002,-0.7960001,3.9980001,1.373,7.6079998
"408","Fulda",2009-04-01,2009,73.2829971,12.6040001,1.7810001,7.1920004,2.7409999,11.0500002
"409","Fulda",2009-05-01,2009,213.3990021,19.8029995,9.4280005,14.6150007,5.4349999,17.4360008
"410","Fulda",2009-06-01,2009,16.8040009,20.5,10.1730003,15.3360004,5.0479999,17.2199993
"411","Fulda",2009-07-01,2009,0.013,27.8239994,16.7590008,22.2910004,12.5950003,30.8199997
"412","Fulda",2009-08-01,2009,2.733,26.3570004,14.9870005,20.6720009,10.2810001,27.6509991
"413","Fulda",2009-09-01,2009,2.1289999,26.3799992,14.5050011,20.4420013,10.4259996,28.8390007
"414","Fulda",2009-10-01,2010,132.302002,15.4729996,5.4520001,10.4620008,3.119,12.2489996
"415","Fulda",2009-11-01,2010,66.1309967,12.382,3.4560001,7.9190001,3.1440001,11.1689997
"416","Fulda",2009-12-01,2010,255.904007,6.2080002,-1.348,2.4300001,1.6799999,6.1149998
"417","Fulda",2010-01-01,2010,323.6069946,7.119,0.331,3.7240002,1.439,5.5079999
"418","Fulda",2010-02-01,2010,201.0559998,7.0009999,-0.165,3.4170001,0.732,6.5450001
"419","Fulda",2010-03-01,2010,216.5209961,8.7390003,-0.509,4.1150002,1.846,10.2040005
"420","Fulda",2010-04-01,2010,274.4169922,8.5120001,-0.237,4.1370001,1.0470001,7.3470001
"421","Fulda",2010-05-01,2010,165.9790039,12.6140003,2.052,7.3330002,2.0209999,9.9560003
"422","Fulda",2010-06-01,2010,12.6610003,20.875,9.9370003,15.4060011,4.2930002,17.4370003
"423","Fulda",2010-07-01,2010,0,26.8869991,15.979001,21.4330006,9.5600004,26.4330006
"424","Fulda",2010-08-01,2010,2.9400001,24.8710003,13.8120003,19.3410015,9.0939999,25.0489998
"425","Fulda",2010-09-01,2010,1.478,23.7159996,12.3710003,18.0430012,8.5340004,23.7919998
"426","Fulda",2010-10-01,2011,280.25,16.9220009,7.8850002,12.4030008,3.756,13.3269997
"427","Fulda",2010-11-01,2011,304.0950012,9.9390001,1.225,5.5820003,2.382,8.7019997
"428","Fulda",2010-12-01,2011,571.7579956,6.3779998,-0.409,2.9840002,0.635,4.7140002
"429","Fulda",2011-01-01,2011,82.0250015,10.6079998,1.353,5.9800005,2.826,9.9289999
"430","Fulda",2011-02-01,2011,264.6340027,5.934,-2.9890001,1.4720001,1.753,6.4089999
"431","Fulda",2011-03-01,2011,626.526001,4.9000001,-1.6200001,1.6390001,0.468,4.0679998
"432","Fulda",2011-04-01,2011,134.6999969,9.9119997,0.6020001,5.256,0.937,7.4850001
"433","Fulda",2011-05-01,2011,133.1239929,12.7510004,2.608,7.6790004,2.0409999,9.9849997
"434","Fulda",2011-06-01,2011,123.0110016,18.9780006,8.7110004,13.8440008,3.789,15.0819998
"435","Fulda",2011-07-01,2011,0,24.5389996,13.887001,19.2130013,6.4580002,21.5860004
"436","Fulda",2011-08-01,2011,0,26.1679993,15.4350004,20.8010006,9.0200005,26.1299992
"437","Fulda",2011-09-01,2011,10.5489998,25.6560001,14.743001,20.1990013,8.8730001,26.0240002
"438","Fulda",2011-10-01,2012,135.3329926,17.6159992,8.1210003,12.868001,3.8699999,14.1020002
"439","Fulda",2011-11-01,2012,92.8259964,9.4440002,1.414,5.4290004,1.78,7.9089999
"440","Fulda",2011-12-01,2012,8.2650003,10.1169996,0.368,5.2420001,3.2309999,9.868
"441","Fulda",2012-01-01,2012,247.1439972,10.4989996,1.8600001,6.1790004,3.454,9.9230003
"442","Fulda",2012-02-01,2012,73.5449982,8.8450003,-0.652,4.0960002,1.609,7.8969998
"443","Fulda",2012-03-01,2012,560.7780151,6.9829998,-0.9680001,3.0070002,0.906,5.467
"444","Fulda",2012-04-01,2012,267.8670044,12.5050001,2.5,7.5020003,1.898,9.8450003
"445","Fulda",2012-05-01,2012,19.3342991,18.6049995,7.0930004,12.8480005,4.2740002,16.7579994
"446","Fulda",2012-06-01,2012,42.1069984,21.7700005,9.9770002,15.8730011,5.914,19.9419994
"447","Fulda",2012-07-01,2012,8.0100002,25.8969994,14.8050003,20.3500004,8.6780005,25.2929993
"448","Fulda",2012-08-01,2012,1.295,28.8589993,17.2970009,23.078001,13.1630001,32.9249992
"449","Fulda",2012-09-01,2012,0.535,26.1639996,15.0320005,20.5980015,10.9499998,27.1340008
"450","Fulda",2012-10-01,2013,123.1750031,18.2560005,8.375,13.3150005,5.224,16.3069992
"451","Fulda",2012-11-01,2013,353.0480042,11.6709995,3.9110003,7.7900004,2.8929999,9.5369997
"452","Fulda",2012-12-01,2013,603.1085815,4.835,-1.7590001,1.5370001,0.874,4.3759999
"453","Fulda",2013-01-01,2013,46.243,9.8579998,-0.9480001,4.454,2.5309999,9.2849998
"454","Fulda",2013-02-01,2013,28.1940002,9.184,-0.9020001,4.1400003,2.2290001,8.9639997
"455","Fulda",2013-03-01,2013,142.1329956,12.198,2.5420001,7.3700004,2.142,9.9370003
"456","Fulda",2013-04-01,2013,55.8720016,14.9650002,4.348,9.6560001,3.359,12.8210001
"457","Fulda",2013-05-01,2013,52.5530014,17.6760006,6.9860005,12.3310003,3.7219999,14.4510002
"458","Fulda",2013-06-01,2013,81.5530014,23.3850002,11.9980001,17.691,6.0419998,21.5580006
"459","Fulda",2013-07-01,2013,0,28.1079998,17.4720001,22.7890015,11.2130003,28.6049995
"460","Fulda",2013-08-01,2013,1.4960001,25.2970009,14.4910011,19.894001,9.0159998,25.0720005
"461","Fulda",2013-09-01,2013,66.112999,21.6439991,11.0200005,16.3310013,5.4780002,19.0690002
"462","Fulda",2013-10-01,2014,33.776001,16.9249992,6.7510004,11.8370008,5.6630001,15.3990002
"463","Fulda",2013-11-01,2014,56.5830002,12.8999996,4.5280004,8.7130003,3.8269999,10.8140001
"464","Fulda",2013-12-01,2014,51.3889999,10.5740004,0.9860001,5.7800002,4.2719998,10.7290001
"465","Fulda",2014-01-01,2014,59.118,13.5620003,4.5150003,9.0380001,4.994,12.184
"466","Fulda",2014-02-01,2014,411.9020081,8.4899998,0.9480001,4.7180004,1.27,6.888
"467","Fulda",2014-03-01,2014,303.881012,10.7939997,2.1340001,6.4630003,2.3840001,8.8579998
"468","Fulda",2014-04-01,2014,125.4280014,13.6560001,3.7230003,8.6890001,2.8759999,11.684
"469","Fulda",2014-05-01,2014,37.8860016,18.4510002,7.6440005,13.0470009,5.2049999,16.941
"470","Fulda",2014-06-01,2014,0,23.4279995,12.2860003,17.8560009,8.7770004,23.4099998
"471","Fulda",2014-07-01,2014,2.1830001,28.1259995,17.5720005,22.8480015,11.2849998,29.2950001
"472","Fulda",2014-08-01,2014,18.4750004,25.4510002,15.3190012,20.3850002,8.8570004,25.0049992
"473","Fulda",2014-09-01,2014,38.7509995,23.7950001,12.9610004,18.3780003,7.664,23.3659992
"474","Fulda",2014-10-01,2015,67.9369965,19.0949993,9.2390003,14.1660004,6.0050001,17.5380001
"475","Fulda",2014-11-01,2015,176.9290009,12.5710001,4.184,8.3770008,3.632,10.4750004
"476","Fulda",2014-12-01,2015,438.428009,6.5570002,0.7130001,3.6350002,1.09,4.7989998
"477","Fulda",2015-01-01,2015,2.6400001,12.6400003,3.9230001,8.2810001,3.937,10.9589996
"478","Fulda",2015-02-01,2015,225.7380066,13.7279997,4.7440004,9.2360001,3.665,11.7480001
"479","Fulda",2015-03-01,2015,36.9239998,14.7010002,4.881,9.7910004,3.822,12.7089996
"480","Fulda",2015-04-01,2015,107.0780029,13.9940004,3.1610003,8.5770006,3.227,12.1879997
