Site_number,Site_name,Site_type,Lat,Long,Datum
10309050,"PINE NUT CK NR GARDNERVILLE, NV",Stream,38.85894444,-119.5685833,NAD83
10309070,"BUCKEYE CK NR MINDEN, NV",Stream,38.98294766,-119.5740415,NAD83
10309075,"BUCKEYE CK AT E VALLEY RD NR GARDNERVILLE, NV",Stream,38.96463036,-119.7046196,NAD83
10309082,"ROCKY SLOUGH AT HWY 88 NR MINDEN, NV",Stream,38.9115734,-119.7793442,NAD83
10309089,E FK CARSON RV A RV VIEW DR BRDG N DRESSLERVILLE,Stream,38.9146294,-119.7173977,NAD83
1030909018,COTTONWOOD SLOUGH AT WATERLOO LN AT GARDNERVILLE,Stream,38.93546267,-119.7396211,NAD83
1030909020,"COTTONWOOD SLOUGH AT HWY 88 NR MINDEN, NV",Stream,38.95212947,-119.7793445,NAD83
1030909042,"MARTIN SLOUGH AT HWY 395 NR MINDEN, NV",Stream,38.96685187,-119.7793446,NAD83
1030909060,HEYBURN DCH RETN AT SLASH BAR H RNCH RD-HWY 395,Stream,38.97601865,-119.7790669,NAD83
1030909087,"JOHNSON WASH AT FREMONT DR NR MINDEN, NV",Stream,39.0251866,-119.7096205,NAD83
10309098,"E FK CARSON RV AT HWY756 BRG AT GARDNERVILLE, NV",Stream,38.9301847,-119.7471214,NAD83
10309100,"E FK CARSON RV AT MINDEN, NV",Stream,38.9390737,-119.7707332,NAD83
10309110,"HOME SLOUGH AT HWY 88 NR MINDEN, NV",Stream,38.94324047,-119.7796223,NAD83
10309113,"HOME SLOUGH AT MULLER LANE NR MINDEN, NV",Stream,38.9707409,-119.8135119,NAD83
10309114,"HOME SLOUGH ABV CONFL W FK CARSON RV NR MINDEN, NV",Stream,38.98796336,-119.8243455,NAD83
10309117,"HOME SLOUGH RETURN AT MULLER LANE NR MINDEN, NV",Stream,38.9707409,-119.8104563,NAD83
10309120,"E FK CARSON RV AT MULLER LN NR MINDEN, NV",Stream,38.97074087,-119.7990672,NAD83
10309130,E FK CARSON RV ABV CONFL W FK CARSON RV NR GENOA,Stream,38.99046338,-119.8201788,NAD83
10309500,"W FK CARSON RV ABV WOODFORDS, CA",Stream,38.77685048,-119.8993464,NAD83
10310000,"W FK CARSON RV AT WOODFORDS, CA",Stream,38.76962765,-119.833789,NAD83
10310200,"W FK CARSON RV AT PAYNESVILLE, CA",Stream,38.8087943,-119.7771212,NAD83
10310220,W FK CARSON RV AT CA-NV STATELINE,Stream,38.84101687,-119.7637878,NAD83
10310240,"BROCKLISS SLOUGH AT HWY 88 NR MINDEN, NV",Stream,38.8893509,-119.779344,NAD83
10310258,"BROCKLISS SLOUGH AT CENTERVILLE LN NR MINDEN, NV",Stream,38.91324019,-119.8007336,NAD83
10310265,"JOHNSON SLOUGH BLW CONFL BIG DITCH NR MINDEN, NV",Stream,38.9349072,-119.8226785,NAD83
10310300,"FREDERICKSBURG CYN CK NR FREDERICKSBURG, CA",Stream,38.82712805,-119.7998997,NAD83
10310330,"LUTHER CK NR FREDRICKSBURG, CA",Stream,38.85712847,-119.8099,NAD83
10310350,"MILLER SPGS NR SHERIDAN, NV",Stream,38.87851766,-119.8196226,NAD83
10310355,"W FK CARSON RV NR DRESSLERVILLE, NV",Stream,38.89712878,-119.7793441,NAD83
10310356,"W FK CARSON RV AT CENTERVILLE LN NR MINDEN, NV",Stream,38.91324015,-119.7921223,NAD83
10310358,"W FK CARSON RV AT MULLER LN NR MINDEN, NV",Stream,38.9710187,-119.8176787,NAD83
103103588,"W FK CARSON RV BLW CONFL HOME SLOUGH NR GENOA, NV",Stream,38.9857411,-119.8251789,NAD83
10310359,W FK CARSON RV ABV CONFL E FK CARSON RV NR GENOA,Stream,38.99074117,-119.8235122,NAD83
10310360,"JOBS CYN CK NR MINDEN, NV",Stream,38.889629,-119.8399009,NAD83
10310365,"BARBER CK NR MINDEN, NV",Stream,38.89435129,-119.8421232,NAD83
10310370,"SHERIDAN CK NR MINDEN, NV",Stream,38.896018,-119.8479566,NAD83
10310375,"STUTLER CYN CK NR MINDEN, NV",Stream,38.9096292,-119.8432344,NAD83
10310380,"MONUMENT CK NR MINDEN, NV",Stream,38.9174071,-119.8465678,NAD83
10310385,"MOTT CYN CK NR MINDEN, NV",Stream,38.92879614,-119.850179,NAD83
10310400,"DAGGETT CK NR GENOA, NV",Stream,38.9645,-119.8493194,NAD83
10310401,"DAGGETT CK AT FOOTHILL RD NR GENOA, NV",Stream,38.9646298,-119.8390679,NAD83
10310402,E BRANCH BROCKLISS SLOUGH AT MULLER LANE NR MINDEN,Stream,38.97074097,-119.8318456,NAD83
10310403,W BRANCH BROCKLISS SLOUGH AT MULLER LANE NR MINDEN,Stream,38.97101876,-119.8354567,NAD83
10310404,"BROCKLISS SLOUGH ABV CONFL CARSON RV NR GENOA, NV",Stream,39.00768578,-119.8287903,NAD83
10310405,"CARSON RV AT GENOA, NV",Stream,38.99768569,-119.8235122,NAD83
10310406,"CARSON RV ABV CONFL BROCKLISS SLOUGH NR GENOA, NV",Stream,39.00907467,-119.8274014,NAD83
10310407,"CARSON RV NR GENOA, NV",Stream,39.012408,-119.8310126,NAD83
10310410,"GENOA CYN CK AT GENOA, NV",Stream,39.00046356,-119.8510127,NAD83
10310415,"SIERRA CYN CK NR GENOA, NV",Stream,39.0168525,-119.8487908,NAD83
10310419,"WILLIAM SLOUGH NR GENOA, NV",Stream,39.02824146,-119.8126794,NAD83
10310425,"JAMES CYN CK NR GENOA, NV",Stream,39.05185269,-119.8487917,NAD83
10310430,"WATER CYN NR GENOA, NV",Stream,39.0712972,-119.8487922,NAD83
10310448,"AMBROSETTI POND OUTLET NR GENOA, NV",Stream,39.04213046,-119.7843458,NAD83
10310450,"CARSON RV AT CRADLEBAUGH BRG NR GENOA, NV",Stream,39.04768607,-119.7799014,NAD83
10310480,UNNAMED TRIB TO CLEAR CK ABV HWY 50 NR SPOONER SMT,Stream,39.1149083,-119.8893498,NAD83
10310485,"CLEAR CK ABV HWY 50 NR SPOONER SUMMIT, NV",Stream,39.12046395,-119.8774052,NAD83
10310487,"CLEAR CK AT CLEAR CK BIKE TRAIL NR CARSON CITY, NV",Stream,39.11088889,-119.8643889,NAD83
10310490,"CLEAR CK AT CLEAR CK RANCH NR CARSON CIT, NV",Stream,39.10713076,-119.8429596,NAD83
10310500,"CLEAR CK NR CARSON CITY, NV",Stream,39.11324216,-119.7982365,NAD83
10310518,"CLEAR CK AT FUJI PK AT CARSON CITY, NV",Stream,39.1143534,-119.7765694,NAD83
10310525,"CLEAR CK AT CENTER ST NR CARSON CITY, NV",Stream,39.1126868,-119.761569,NAD83
10310550,"CLEAR CK ABV CONFL CARSON RV NR CARSON CITY, NV",Stream,39.0949092,-119.7329564,NAD83
10310600,"VOLTAIRE CYN NR CARSON CITY, NV",Stream,39.12463117,-119.7937922,NAD83
10310800,"CARSON RV AT MCTARNAHAN BRG NR CARSON CITY, NV",Stream,39.0993538,-119.726845,NAD83
10311000,"CARSON RV NR CARSON CITY, NV",Stream,39.10768747,-119.7132334,NAD83
10311002,"CARSON RV AT MEXICAN DAM NR CARSON CITY, NV",Stream,39.11990994,-119.7071222,NAD83
10311008,"CARSON RV AT LLOYDS BRG NR CARSON CITY, NV",Stream,39.14185466,-119.705178,NAD83
10311090,"NORTH FK KINGS CYN CK NR CARSON CITY, NV",Stream,39.1546312,-119.8171268,NAD83
10311100,"KINGS CYN CK NR CARSON CITY, NV",Stream,39.15379796,-119.8079599,NAD83
10311200,"ASH CYN CK NR CARSON CITY, NV",Stream,39.17629816,-119.805738,NAD83
10311250,"VICEE CYN CK NR CARSON CITY, NV",Stream,39.1865759,-119.8157386,NAD83
10311260,"VICEE CYN CK NR SAGEBRUSH RANCH NR CARSON CITY, NV",Stream,39.18407599,-119.806016,NAD83
10311265,"VICEE CYN CK AT DETENTION BASIN NR CARSON CITY, NV",Stream,39.18463168,-119.7940713,NAD83
10311300,"EAGLE VALLEY CK AT CARSON CITY, NV",Stream,39.165275,-119.722225,NAD83
10311325,EAGLE VALLEY CK ABV CONFL CARSON RV NR CARSON CITY,Stream,39.1710216,-119.7074009,NAD83
10311400,"CARSON RV AT DEER RUN RD NR CARSON CITY, NV",Stream,39.18137778,-119.6948694,NAD83
10311450,"BRUNSWICK CYN NR NEW EMPIRE, NV",Stream,39.1717222,-119.6876806,NAD83
10311500,"CARSON RV NR EMPIRE, NV",Stream,39.1747222,-119.6875,NAD83
10311600,"CARSON RV BLW DAYTON TOWN DITCH NR DAYTON, NV",Stream,39.21277778,-119.6113889,NAD83
10311675,"ELDORADO CYN CK ABV ELDORADO CYN RES NR DAYTON, NV",Stream,39.19952778,-119.56175,NAD83
10311700,"CARSON RV AT DAYTON, NV",Stream,39.23779444,-119.5878583,NAD83
10311710,"GOLD CYN CK AT DAYTON, NV",Stream,39.23741318,-119.589063,NAD83
10311715,"CARSON RV BLW DAYTON, NV",Stream,39.28213625,-119.5346172,NAD83
10311725,"SIXMILE CYN CK AT HWY 50 NR DAYTON, NV",Stream,39.28935838,-119.5387843,NAD83
10311750,"CARSON R ABV SIXMILE CYN CK BLW DAYTON, NV",Stream,39.28091667,-119.5251389,NAD83
10311850,"CARSON RV ABV CHAVES RANCH, NV",Stream,39.2938333,-119.479611,NAD83
10311860,"CARSON RV AT CHAVES RANCH NR CLIFTON, NV",Stream,39.29102618,-119.4573913,NAD83
10311870,"CARSON RV BLW CHAVEZ RANCH NR CLIFTON, NV",Stream,39.2865822,-119.4265561,NAD83
10311875,"CARSON RV NR CLIFTON, NV",Stream,39.2854711,-119.4251671,NAD83
10311895,CARSON R ABV BUCKLAND DITCH DIV NR FT CHURCHILL NV,Stream,39.2961111,-119.3258333,NAD83
10312000,"CARSON RV NR FORT CHURCHILL, NV",Stream,39.29166667,-119.311111,NAD83
10312012,"ADRIAN VALLEY TRIB NR WABUSKA, NV",Stream,39.21519645,-119.2079334,NAD83
10312015,"ADRIAN VALLEY TRIB NR WEEKS, NV",Stream,39.22908529,-119.2287669,NAD83
10312020,"CARSON RV NR SILVER SPGS, NV",Stream,39.2929734,-119.2523802,NAD83
10312025,"CARSON RV 2.8 MI BLW HWY 95 NR WEEKS, NV",Stream,39.29241814,-119.2034909,NAD83
10312030,"CARSON RV NR MOUTH AT LAHONTAN RES, NV",Stream,39.3335287,-119.1582143,NAD83
10312050,"LAHONTON RESERVOIR TRIB NR SILVER SPRINGS, NV",Stream,39.37769349,-119.317665,NAD83
10312075,"RAMSEY CYN WASH AT HWY 50 AT SILVER SPRINGS, NV",Stream,39.4091972,-119.245886,NAD83
10312150,"CARSON RV BLW LAHONTAN RESERVOIR NR FALLON, NV",Stream,39.4639361,-119.0462583,NAD83
10312158,"CARSON RV BLW CARSON DIV DAM NR FALLON, NV",Stream,39.49241504,-118.9918264,NAD83
10312165,"SHECKLER RESERVOIR AT OUTLET NR FALLON, NV",Stream,39.428806,-118.9068223,NAD83
10312166,"MILLS DRAIN AT CASEY RD NR FALLON, NV",Stream,39.4690837,-118.8470988,NAD83
10312167,"UPPER WESTSIDE DRAIN AT CANDEE LANE NR FALLON, NV",Stream,39.445195,-118.8623766,NAD83
10312168,"GUMMOW DRAIN AT LONE TREE RD NR FALLON, NV",Stream,39.4015848,-118.8251523,NAD83
10312169,"UPPER DIAGONAL DRAIN AT US95 NR FALLON, NV",Stream,39.40186287,-118.7815398,NAD83
10312170,"HOLMES DRAIN AT GAGE NR FALLON, NV",Stream,39.32936369,-118.759871,NAD83
10312171,"G-LINE EXTENSION ON DRAIN AT US95 NR FALLON, NV",Stream,39.2740864,-118.7748705,NAD83
10312172,"SHECKLER DRAIN AT ST CLAIR RD NR FALLON, NV",Stream,39.44547297,-118.8426538,NAD83
10312173,SOUTH BRANCH CARSON RV AT ST CLAIR RD NR FALLON NV,Stream,39.44519537,-118.8234864,NAD83
10312174,"SOUTH BRANCH CARSON RV AT US95 NR FALLON, NV",Stream,39.409085,-118.7815399,NAD83
10312175,"UPPER DIAGONAL DRAIN AT BERNEY RD NR FALLON, NV",Stream,39.40519619,-118.7790397,NAD83
10312176,HARRIGAN RD DRAIN ABV UPPER DIAGONAL DRN NR FALLON,Stream,39.40214077,-118.7632058,NAD83
10312177,"L DRAIN AT ALLEN RD NR FALLON, NV",Stream,39.4457511,-118.8001523,NAD83
10312178,"L DRAIN ABV DIAGONAL DRAIN NR FALLON, NV",Stream,39.4021409,-118.7443162,NAD83
10312179,"L DRAIN AT CUSHMAN RD NR FALLON, NV",Stream,39.40102979,-118.744594,NAD83
10312180,"CARSON LAKE DRAIN ABV CARSON LAKE NR FALLON, NV",Stream,39.3432525,-118.7443152,NAD83
10312181,"PASTURE RD DRAIN ABV DIAGONAL DRAIN NR FALLON, NV",Stream,39.4032521,-118.7257044,NAD83
10312182,"LOWER DIAGONAL DRAIN AT PASTURE RD NR FALLON, NV",Stream,39.402141,-118.7254266,NAD83
10312183,"L DRAIN ABV LEE DRAIN NR FALLON, NV",Stream,39.3660303,-118.706814,NAD83
10312184,"UNNAMED DRAIN NR FNAS SEWAGE PONDS NR FALLON, NV",Stream,39.40241897,-118.697092,NAD83
10312186,"UNNAMED DRAIN BLW JUNCTION ON FNAS NR FALLON, NV",Stream,39.4029746,-118.681258,NAD83
10312187,"GRIMES SLOUGH EXTENSION AT BERNEY RD NR FALLON, NV",Stream,39.40186357,-118.6726466,NAD83
10312189,"LOWER DIAGONAL NO 1 DRAIN AT US 50 NR FALLON, NV",Stream,39.43103008,-118.6643134,NAD83
10312190,"LOWER DIAGONAL DRAIN AT HWY 50 NR FALLON, NV",Stream,39.4129747,-118.6557016,NAD83
10312200,"LOWER DIAGONAL DRAIN AT GAGE NR STILLWATER, NV",Stream,39.47325248,-118.598478,NAD83
1031220115,"S-LINE CANAL AT CEMETARY RD BRD NR FALLON, NV",Stream,39.4807512,-118.755707,NAD83
1031220120,"S-LINE RESERVOIR OUTFLOW NR FALLON, NV",Stream,39.4832515,-118.7170944,NAD83
1031220130,"HARMON RESERVOIR OUTFLOW NR FALLON, NV",Stream,39.4749189,-118.630146,NAD83
10312202,"NEW RV CUTOFF AT STUART RD NR STILLWATER, NV",Stream,39.4749189,-118.6298683,NAD83
10312208,"NEW RV SLOUGH AT STUART RD NR STILLWATER, NV",Stream,39.4746412,-118.6179233,NAD83
10312215,"STILLWATER PT DIV DRAIN NR STILLWATER, NV",Stream,39.49130838,-118.5404203,NAD83
10312218,"STILLWATER SLOUGH AT STILLWATER, NV",Stream,39.5213079,-118.5473653,NAD83
1031221850,"HUNTER DRAIN ABV STILLWATER RD NR STILLWATER, NV",Stream,39.51908596,-118.518753,NAD83
1031221880,"HUNTER DRAIN AT FINGER SITE ABV HUNTER RD, NV",Stream,39.5310302,-118.518753,NAD83
10312219,"HUNTER DRAIN AT HUNTER RD NR STILLWATER, NV",Stream,39.5338079,-118.5184753,NAD83
1031221920,"HUNTER DRAIN AT DIVISION RD NR STILLWATER, NV",Stream,39.5982514,-118.4781966,NAD83
10312220,"STILLWATER SLOUGH CUTOFF DRAIN NR STILLWATER, NV",Stream,39.55130755,-118.5287536,NAD83
10312230,TJ DRAIN ABV TJ-1 DRAIN NR BOUNDARY,Stream,39.55102939,-118.5801447,NAD83
10312235,TJ-1 DRAIN ABV TJ DRAIN NR BOUNDARY,Stream,39.55214048,-118.5801447,NAD83
10312240,"PAIUTE DIV DRAIN NR STILLWATER, NV",Stream,39.55825154,-118.5732,NAD83
10312248,"TJ DRAIN ABV LOWER STRUCTURE NR STILLWATER, NV",Stream,39.60713975,-118.5545884,NAD83
10312250,"PAIUTE DRAIN ABV D-LINE CANAL NR STILLWATER, NV",Stream,39.59463984,-118.5704223,NAD83
10312265,"INDIAN LAKES CANAL BLW E LK NR STILLWATER, NV",Stream,39.60575069,-118.5804228,NAD83
10312270,"PAIUTE DRAIN AT WILDLIFE ENT NR STILLWATER, NV",Stream,39.60908415,-118.5562552,NAD83
10312274,"TJ DRAIN AT WILDLIFE ENTRANCE NR STILLWATER, NV",Stream,39.60880638,-118.5548662,NAD83
10312275,"CARSON RV AT TARZYN RD NR FALLON, NV",Stream,39.55880594,-118.7259842,NAD83
10312277,"PAIUTE DRAIN BLW TJ DRAIN NR STILLWATER, NV",Stream,39.60931389,-118.5544333,NAD83
10312280,"CARSON RV BLW FALLON, NV",Stream,39.6693602,-118.6565374,NAD83
10332490,"H L I L AND P CO FEEDER CANAL NR MILL CITY, NV",Stream,40.70288889,-118.0761,NAD83
10332500,"H L I L AND P CO FEEDER CANAL NR IMLAY, NV",Stream,40.66817778,-118.1998944,NAD83
10333000,"HUMBOLDT RV NR IMLAY, NV",Stream,40.6924048,-118.204312,NAD83
10333500,"HUMBOLDT RV NR HUMBOLDT, NV",Stream,40.59990488,-118.3343156,NAD83
10334000,"H L I L AND P CO OUTLET CANAL NR HUMBOLDT, NV",Stream,40.6068494,-118.306537,NAD83
10334200,"ELDORADO CYN NR RYE PATCH, NV",Stream,40.52768366,-118.2509796,NAD83
10335000,"HUMBOLDT RV NR RYE PATCH, NV",Stream,40.4674063,-118.3076469,NAD83
10335040,"PANTHER CYN NR RYE PATCH, NV",Stream,40.44657354,-118.2457005,NAD83
10335080,"HUMBOLDT RV TRIB NR RYE PATCH, NV",Stream,40.42018497,-118.2565337,NAD83
10335120,"ROCKY CYN ABV MOUTH NR OREANA, NV",Stream,40.40907419,-118.2293103,NAD83
10335125,"ROCKY CYN NR OREANA, NV",Stream,40.4087962,-118.2565335,NAD83
10335150,"HUMBOLDT RV TRIB NR OREANA, NV",Stream,40.39157429,-118.2506997,NAD83
10335160,"WRIGHT CYN NR OREANA, NV",Stream,40.38685217,-118.2451438,NAD83
10335300,"HUMBOLDT RV AT UPPER VALLEY RD NR LOVELOCK, NV",Stream,40.3112971,-118.3718129,NAD83
10335750,"LOVELOCK DRAIN ABV GRAVEYARD DRAIN NR LOVELOCK, NV",Stream,40.13490948,-118.5051477,NAD83
10335800,"GRAVEYARD DRAIN AT LOVELOCK DRAIN NR LOVELOCK, NV",Stream,40.1346317,-118.5057033,NAD83
10336000,"HUMBOLDT RV NR LOVELOCK, NV",Stream,40.0521327,-118.46709,NAD83
10336030,"TOULON DRAIN TRIB NR LOVELOCK, NV",Stream,40.10824274,-118.5579269,NAD83
10336035,"TOULON DRAIN AT DERBY FIELD RD NR TOULON, NV",Stream,40.08352067,-118.5795939,NAD83
10336039,"ARMY DRAIN ABV IRON BRD NR LOVELOCK, NV",Stream,40.0424101,-118.5529258,NAD83
10336040,"ARMY DRAIN AT IRON BRG NR TOULON, NV",Stream,40.04240997,-118.5920938,NAD83
10336045,LOWER HUMBOLDT DRAIN AT HUMBOLDT DYKE NR LOVELOCK,Stream,39.91574487,-118.6943183,NAD83
10336050,"LOWER HUMBOLDT DRAIN NR LOVELOCK, NV",Stream,39.9443554,-118.7259863,NAD83
10336080,"HUMBOLDT SL TRIB NR BRADYS HOT SPGS, NV",Stream,39.85129946,-118.9287712,NAD83
10336100,BRADEY HOT SPGS CK AT OUTLET,Stream,39.7876884,-119.0184963,NAD83
10336150,BRADEY HOT SPGS CK AT RD CROSSING,Stream,39.7876884,-119.0184963,NAD83
10336578,"UPPER TRUCKEE RV ABV TRIB ABV HAWLEY GRADE RD, CA",Stream,38.7907404,-120.0218497,NAD83
10336579,"UPPER TRUCKEE RV TRIB ABV HAWLEY GRADE RD, CA",Stream,38.79074039,-120.020183,NAD83
10336580,UPPER TRUCKEE RV AT S UPPER TRUCKEE RD NR MEYERS,Stream,38.79629598,-120.0190718,NAD83
10336582,"BENWOOD MEADOWS TRIB S A S UPPER TRUCKEE RD, CA",Stream,38.80074045,-120.0199052,NAD83
10336583,"BENWOOD MEADOWS TRIB MID A UPPER TRUCKEE RD, CA",Stream,38.80074045,-120.0199052,NAD83
10336584,"BENWOOD MEADOWS TRIB N A S UPPER TRUCKEE RD, CA",Stream,38.80074045,-120.0199052,NAD83
10336587,"GRASS LAKE CK TRIB ABV HWY 89 NR LUTHER PASS, CA",Stream,38.7937955,-119.9551812,NAD83
10336588,"GRASS LAKE CK TRIB E ABV HWY 89, CA",Stream,38.79462888,-119.9590701,NAD83
10336590,"GRASS LAKE CR BLW GRASS LAKE NR MEYERS, CA",Stream,38.79435117,-119.9676815,NAD83
103365905,"GRASS LAKE CK TRIB MIDDLE E ABV HWY 89, CA",Stream,38.7976845,-119.9690704,NAD83
10336591,"GRASS LAKE CK TRIB MIDDLE W ABV HWY 89, CA",Stream,38.79712905,-119.978515,NAD83
103365915,"GRASS LAKE CK TRIB W ABV HWY 89, CA",Stream,38.7968513,-119.9835152,NAD83
10336592,"GRASS LAKE CR ABV BIG MEADOW CR NR MEYERS, CA",Stream,38.79435137,-119.994071,NAD83
103365925,"GRASS LAKE CK AT HWY 89 NR MYERS, CA",Stream,38.7979626,-120.0093493,NAD83
103365928,"GRASS LK DIV A GRASS LK RD NR MYERS, CA",Stream,38.80157377,-120.0154606,NAD83
10336593,GRASS LK C NR MEYERS CA,Stream,38.80185155,-120.0160162,NAD83
103365932,"BIG MEADOW CK ABV HWY 89, CA",Stream,38.7862958,-120.0040713,NAD83
103365935,"BIG MEADOW CK AT HWY 89 NR MYERS, CA",Stream,38.79212924,-120.0107382,NAD83
1033659352,"BIG MEADOW CK A MOUTH NR GRASS LAKE RD, CA",Stream,38.8007404,-120.014905,NAD83
1033659354,"UPPER TRUCKEE RV S TRIB A GRASS LAKE RD, CA",Stream,38.803796,-120.0162939,NAD83
1033659356,"UPPER TRUCKEE RV N TRIB A GRASS LAKE RD, CA",Stream,38.80712936,-120.0154606,NAD83
10336594,"UPPER TRUCKEE RV BLW GRASS LAKE CR NR MEYERS, CA",Stream,38.81657387,-120.0176828,NAD83
10336596,UPPER TRUCKEE RV TRIB A HWY 89 S OF SANTA CLAUS DR,Stream,38.82296279,-120.017405,NAD83
10336597,UPPER TRUCKEE RV TRIB A HWY 89 N OF SANTA CLAUS DR,Stream,38.8307406,-120.0171272,NAD83
10336598,UPPER TRUCKEE RV TRIB CELIO RNCH A S U TRUCKEE RD,Stream,38.83546288,-120.0229607,NAD83
10336599,UPPER TRUCKEE RV TRIB NR KEKIN S A S U TRUCKEE RD,Stream,38.83879624,-120.0243497,NAD83
10336600,UP TRUCKEE R NR MEYERS CA,Stream,38.8429629,-120.0246274,NAD83
103366082,"ECHO CK AT OUTLET NR PHILLIPS, CA",Stream,38.83518517,-120.0437948,NAD83
10336609,"ECHO CR NR MEYERS, CA",Stream,38.8457407,-120.0274053,NAD83
1033660907,UPPER TRUCKEE RV TRIB US HWY 50 GAGE ABV MEYERS CA,Stream,38.84907408,-120.0285164,NAD83
103366091,UPPER TRUCKEE RV TRIB A N UPPR TRUCKEE RD NR HWY50,Stream,38.8474074,-120.0296276,NAD83
103366092,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",Stream,38.8485185,-120.0271275,NAD83
103366094,UPPER TRUCKEE RV TRB AT N UPPR TRUCKEE RD NR MYERS,Stream,38.85379635,-120.0351833,NAD83
1033660943,UPPER TRUCKEE RV ABV GOLF COURSE NR COUNTRY CLB DR,Stream,38.86518527,-120.0215717,NAD83
1033660947,"SANTE FE TRIB BLW HWY 50 NR SANTE FE RD, CA",Stream,38.85685187,-120.0124047,NAD83
103366095,"SANTE FE TRIB A COUNTRY CLUB RD NR ARAPAHOE ST, CA",Stream,38.8657408,-120.0124047,NAD83
1033660953,"ANGORA CK AT N UPPER TRUCKEE RD NR MEYERS, CA",Stream,38.8810187,-120.0401834,NAD83
1033660957,"SAWMILL POND OUTLET AT SAWMILL RD NR MEYERS, CA",Stream,38.88824096,-120.0265718,NAD83
1033660958,"ANGORA CK AT WASHOE MEADOWS STATE PARK, CA",Stream,38.87638889,-120.0225,NAD83
103366096,"ANGORA CK NR SAWMILL RD NR MYERS, CA",Stream,38.87435198,-120.0182382,NAD83
103366097,ANGORA CK NR MOUTH AT LAKE TAHOE GOLF COURSE,Stream,38.87375,-120.01,NAD83
103366098,"UPPER TRUCKEE RV AT HWY 50 BRG BLW MEYERS, CA",Stream,38.87546309,-120.00546,NAD83
1033660985,"UPPER TRUCKEE RV BLW SLT AIRPORT W CHANNEL, CA",Stream,38.91462997,-119.9915706,NAD83
1033660986,UPPER TRUCKEE RV MIDDLE CHANNEL BLW SLT AIRPORT,Stream,38.91574106,-119.986015,NAD83
1033660987,"UPPER TRUCKEE RV BLW SLT AIRPORT E CHANNEL, CA",Stream,38.91296327,-119.9874039,NAD83
10336610,"UPPER TRUCKEE RV AT SOUTH LAKE TAHOE, CA",Stream,38.9224078,-119.9915706,NAD83
103366103,"DUNLOP DR DRAINAGE A TAHOE ISL DR NR SCHOOL, CA",Stream,38.92046338,-120.0021264,NAD83
103366107,"D STREET DRAINAGE A SKY MEADOWS, CA",Stream,38.9251856,-119.9951818,NAD83
10336611,"UPPER TRUCKEE RV ABV MARSH E CHANNEL, CA",Stream,38.92685228,-119.993515,NAD83
103366113,"UPPER TRUCKEE RV ABV MARSH W CHANNEL, CA",Stream,38.92685229,-119.9946262,NAD83
103366117,"UPPER TRUCKEE RV A MOUTH E CHANNEL, CA",Stream,38.936019,-119.9971262,NAD83
10336612,"UPPER TRUCKEE RV A MOUTH NR VENICE DRIVE, CA",Stream,38.93435236,-120.0001818,NAD83
10336615,GLEN ALPINE C NR MEYERS CA,Stream,38.8799076,-120.0710179,NAD83
10336626,TAYLOR C NR CAMP RICHARDSON CA,Stream,38.9215744,-120.0612952,NAD83
10336628,TAYLOR C A HWY 89 NR CAMP RICHARDSON (EPA 0608A1),Stream,38.9335189,-120.056295,NAD83
10336630,EAGLE C NR CAMP RICHARDSON CA,Stream,38.95129664,-120.1115747,NAD83
10336635,LAKE TAHOE TRIB NR MEEKS BAY CA,Stream,39.01740765,-120.1265757,NAD83
10336640,MEEKS C A MEEKS BAY CA,Stream,39.0357409,-120.1257429,NAD83
10336645,GENERAL C NR MEEKS BAY CA,Stream,39.05183077,-120.1185016,NAD83
10336650,QUAIL LK C A HOMEWOOD CA,Stream,39.07601837,-120.1526895,NAD83
10336655,MADDEN C NR HOMEWOOD CA,Stream,39.08712935,-120.1743572,NAD83
10336658,MADDEN C A HOMEWOOD CA,Stream,39.09074049,-120.1626903,NAD83
103366594,BLACKWOOD CK BLW N FK BLACKWOOD CK NR TAHOE CITY,Stream,39.09435138,-120.212692,NAD83
103366596,BLACKWOOD CK AT BLACKWOOD CYN RD NR TAHOE CITY,Stream,39.10518474,-120.1963029,NAD83
10336660,BLACKWOOD C NR TAHOE CITY CA,Stream,39.107385,-120.1621147,NAD83
10336670,WARD C NR TAHOE PINES CA,Stream,39.13574009,-120.220749,NAD83
10336672,WARD C TRIB NR TAHOE PINES CA,Stream,39.1412956,-120.2193602,NAD83
10336673,WARD C LOOP RD TRIB NR TAHOE PINES CA,Stream,39.14101785,-120.2190824,NAD83
10336674,WARD C BL CONFLUENCE NR TAHOE CITY CA,Stream,39.14071738,-120.2121165,NAD83
10336675,WARD C A STANFORD ROCK TRAIL XING NR TAHOE CITY CA,Stream,39.1368513,-120.1810255,NAD83
10336676,WARD C AT HWY 89 NR TAHOE PINES CA,Stream,39.13210688,-120.1576705,NAD83
103366769999,"QA/QC WARD CK AT HWY 89 NR TAHOE PINES, CA",Stream,39.1321292,-120.1576913,NAD83
10336680,"LAKE TAHOE TRIB AT TAHOE CITY, CA",Stream,39.17351798,-120.138803,NAD83
10336684,DOLLAR C NR TAHOE CITY CA,Stream,39.19851798,-120.0982471,NAD83
10336686,CARNELIAN C A CARNELIAN BAY CA,Stream,39.2268512,-120.0815809,NAD83
1033668780,"FIRST CK ABV LEN WAY NR INCLINE VILLAGE, NV",Stream,39.25879604,-119.9860238,NAD83
